comment_text,mentions,new_hashtags,urls,Positive,Neutral,Negative,Compound,Persons,Organizations,Locations,Nationalities/religiious groups,Date,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit
"Trump on Liz Cheney: ""Let's put her with a rifle standing there with 9 barrels shooting at her. Let's see how she feels about it. You know, when the guns are trained on her face.""",,,,0.0,1.0,0.0,0.0,['Liz Cheney'],[],[],[],[],0.6588379144668579,0.0743710845708847,0.008413948118686676,0.6361243724822998,0.05495502054691315,0.01431574672460556,0.007097496651113033
"He's talking about sending you into this war you and your warmonger buddies want to start, but I'm sure you think you're too privileged for that.",,,,0.232,0.614,0.154,0.3994,[],[],[],[],[],0.10111279785633087,0.004474902991205454,0.001813201466575265,0.05301564559340477,0.059381965547800064,0.009970495477318764,0.0013525087852030993
